source,relation,target
247970001,INTERPRETS,363896009
247970001,INTERPRETS,3850002
247971002,IS_A,12479006
247971002,INTERPRETS,363896009
247971002,INTERPRETS,3850002
247972009,IS_A,12479006
247972009,INTERPRETS,363896009
247972009,INTERPRETS,3850002
284525009,IS_A,12479006
284525009,INTERPRETS,363896009
284525009,INTERPRETS,3850002
2541004,IS_A,12479006
2541004,INTERPRETS,363896009
2541004,INTERPRETS,3850002
67431008,IS_A,12479006
67431008,INTERPRETS,363896009
67431008,INTERPRETS,3850002
78990003,IS_A,12479006
78990003,INTERPRETS,363896009
78990003,INTERPRETS,3850002
371078007,IS_A,289136006
371078007,IS_A,12479006
371078007,INTERPRETS,363896009
371078007,INTERPRETS,364645004
371078007,INTERPRETS,3850002
416661002,IS_A,12479006
416661002,INTERPRETS,363896009
416661002,INTERPRETS,3850002
416993008,IS_A,416661002
416993008,INTERPRETS,363896009
416993008,INTERPRETS,3850002
130972005,IS_A,12479006
130972005,IS_A,25786006
130972005,INTERPRETS,363896009
130972005,INTERPRETS,3850002
14512007,IS_A,130972005
14512007,INTERPRETS,363896009
14512007,INTERPRETS,3850002
14883001,IS_A,118220003
14883001,IS_A,73744004
14883001,IS_A,130972005
14883001,INTERPRETS,363896009
14883001,INTERPRETS,364644000
14883001,INTERPRETS,3850002
4070001,IS_A,130972005
4070001,INTERPRETS,363896009
4070001,INTERPRETS,3850002
43359000,IS_A,130972005
43359000,INTERPRETS,363896009
43359000,INTERPRETS,3850002
66658004,IS_A,118219009
66658004,IS_A,73744004
66658004,IS_A,130972005
66658004,INTERPRETS,363896009
66658004,INTERPRETS,364644000
66658004,INTERPRETS,3850002
231511005,IS_A,112082005
231511005,IS_A,12479006
231511005,INTERPRETS,363896009
231511005,INTERPRETS,3850002
32709003,IS_A,12479006
32709003,INTERPRETS,363896009
32709003,INTERPRETS,3850002
41784005,IS_A,32709003
41784005,INTERPRETS,363896009
41784005,INTERPRETS,3850002
85758008,IS_A,32709003
85758008,INTERPRETS,363896009
85758008,INTERPRETS,3850002
274647009,IS_A,36456004
274647009,INTERPRETS,3850002
73595000,IS_A,36456004
73595000,INTERPRETS,3850002
102497008,IS_A,73595000
102497008,INTERPRETS,3850002
55539008,IS_A,73595000
55539008,INTERPRETS,3850002
224974006,IS_A,73595000
224974006,INTERPRETS,3850002
23085004,IS_A,224974006
23085004,INTERPRETS,3850002
424582000,IS_A,23085004
424582000,INTERPRETS,3850002
79365001,IS_A,224974006
79365001,INTERPRETS,3850002
422761005,IS_A,73595000
422761005,INTERPRETS,3850002
442347009,IS_A,73595000
442347009,INTERPRETS,3850002
166491000119100,IS_A,73595000
166491000119100,INTERPRETS,3850002
609585002,IS_A,36456004
609585002,INTERPRETS,3850002
716421004,IS_A,36456004
716421004,INTERPRETS,3850002
373930000,IS_A,384821006
373930000,INTERPRETS,311465003
373930000,INTERPRETS,3850002
106136008,IS_A,373930000
106136008,INTERPRETS,311465003
106136008,INTERPRETS,363888004
106136008,INTERPRETS,3850002
102941003,IS_A,106136008
102941003,INTERPRETS,311465003
102941003,INTERPRETS,363888004
102941003,INTERPRETS,3850002
225036005,IS_A,106136008
225036005,INTERPRETS,311465003
225036005,INTERPRETS,363888004
225036005,INTERPRETS,3850002
17842005,IS_A,225036005
17842005,INTERPRETS,311465003
17842005,INTERPRETS,363888004
17842005,INTERPRETS,3850002
276244009,IS_A,2073000
276244009,IS_A,17842005
276244009,INTERPRETS,311465003
276244009,INTERPRETS,363888004
276244009,INTERPRETS,424682006
276244009,INTERPRETS,3850002
283880001,IS_A,17842005
283880001,INTERPRETS,311465003
283880001,INTERPRETS,363888004
283880001,INTERPRETS,3850002
283881002,IS_A,17842005
283881002,INTERPRETS,311465003
283881002,INTERPRETS,363888004
283881002,INTERPRETS,3850002
225443005,IS_A,106136008
225443005,INTERPRETS,311465003
225443005,INTERPRETS,363888004
225443005,INTERPRETS,3850002
247602005,IS_A,106136008
247602005,INTERPRETS,311465003
247602005,INTERPRETS,363888004
247602005,INTERPRETS,3850002
247605007,IS_A,106136008
247605007,INTERPRETS,311465003
247605007,INTERPRETS,363888004
247605007,INTERPRETS,3850002
283882009,IS_A,106136008
283882009,INTERPRETS,311465003
283882009,INTERPRETS,363888004
283882009,INTERPRETS,3850002
225033002,IS_A,283882009
225033002,INTERPRETS,311465003
225033002,INTERPRETS,363888004
225033002,INTERPRETS,3850002
283883004,IS_A,225033002
283883004,INTERPRETS,311465003
283883004,INTERPRETS,363888004
283883004,INTERPRETS,3850002
365848007,IS_A,283883004
365848007,INTERPRETS,283884005
365848007,INTERPRETS,311465003
365848007,INTERPRETS,3850002
311407009,IS_A,365848007
311407009,INTERPRETS,283884005
311407009,INTERPRETS,311465003
311407009,INTERPRETS,3850002
311476004,IS_A,365848007
311476004,INTERPRETS,283884005
311476004,INTERPRETS,311465003
311476004,INTERPRETS,3850002
283902008,IS_A,225033002
283902008,INTERPRETS,311465003
283902008,INTERPRETS,363888004
283902008,INTERPRETS,3850002
423698005,IS_A,225033002
423698005,INTERPRETS,311465003
423698005,INTERPRETS,363888004
423698005,INTERPRETS,3850002
422713003,IS_A,225033002
422713003,INTERPRETS,363888004
422713003,INTERPRETS,311465003
422713003,INTERPRETS,3850002
225042009,IS_A,283882009
225042009,INTERPRETS,311465003
225042009,INTERPRETS,363888004
225042009,INTERPRETS,3850002
225041002,IS_A,225042009
225041002,INTERPRETS,311465003
225041002,INTERPRETS,363888004
225041002,INTERPRETS,3850002
247618004,IS_A,283882009
247618004,INTERPRETS,311465003
247618004,INTERPRETS,363888004
247618004,INTERPRETS,3850002
365906004,IS_A,247618004
365906004,IS_A,365888002
365906004,INTERPRETS,165279002
365906004,INTERPRETS,311465003
365906004,INTERPRETS,3850002
165280004,IS_A,365906004
165280004,INTERPRETS,165279002
165280004,INTERPRETS,311465003
165280004,INTERPRETS,3850002
165281000,IS_A,365906004
165281000,INTERPRETS,165279002
165281000,INTERPRETS,311465003
165281000,INTERPRETS,3850002
365907008,IS_A,247618004
365907008,INTERPRETS,165282007
365907008,INTERPRETS,311465003
365907008,INTERPRETS,3850002
165283002,IS_A,365907008
165283002,INTERPRETS,165282007
165283002,INTERPRETS,311465003
165283002,INTERPRETS,3850002
165284008,IS_A,365907008
165284008,INTERPRETS,165282007
165284008,INTERPRETS,311465003
165284008,INTERPRETS,3850002
365908003,IS_A,247618004
365908003,INTERPRETS,165285009
365908003,INTERPRETS,311465003
365908003,INTERPRETS,3850002
165286005,IS_A,365908003
165286005,INTERPRETS,165285009
165286005,INTERPRETS,311465003
165286005,INTERPRETS,3850002
165287001,IS_A,365908003
165287001,INTERPRETS,165285009
165287001,INTERPRETS,311465003
165287001,INTERPRETS,3850002
365909006,IS_A,247618004
365909006,IS_A,365888002
365909006,INTERPRETS,165288006
365909006,INTERPRETS,311465003
365909006,INTERPRETS,3850002
165289003,IS_A,365909006
165289003,INTERPRETS,165288006
165289003,INTERPRETS,311465003
165289003,INTERPRETS,3850002
165290007,IS_A,365909006
165290007,INTERPRETS,165288006
165290007,INTERPRETS,311465003
165290007,INTERPRETS,3850002
365911002,IS_A,247618004
365911002,IS_A,365888002
365911002,INTERPRETS,165291006
365911002,INTERPRETS,311465003
365911002,INTERPRETS,3850002
165293009,IS_A,365911002
165293009,INTERPRETS,165291006
165293009,INTERPRETS,311465003
165293009,INTERPRETS,3850002
365912009,IS_A,247618004
365912009,IS_A,365888002
365912009,INTERPRETS,165294003
365912009,INTERPRETS,311465003
365912009,INTERPRETS,3850002
165295002,IS_A,365912009
165295002,INTERPRETS,165294003
165295002,INTERPRETS,311465003
165295002,INTERPRETS,3850002
165296001,IS_A,365912009
165296001,INTERPRETS,165294003
165296001,INTERPRETS,311465003
165296001,INTERPRETS,3850002
365913004,IS_A,247618004
365913004,INTERPRETS,165297005
365913004,INTERPRETS,311465003
365913004,INTERPRETS,3850002
165298000,IS_A,365913004
165298000,INTERPRETS,165297005
165298000,INTERPRETS,311465003
165298000,INTERPRETS,3850002
165299008,IS_A,365913004
165299008,INTERPRETS,165297005
165299008,INTERPRETS,311465003
165299008,INTERPRETS,3850002
365914005,IS_A,247618004
365914005,INTERPRETS,165300000
365914005,INTERPRETS,311465003
365914005,INTERPRETS,3850002
165301001,IS_A,365914005
165301001,INTERPRETS,165300000
165301001,INTERPRETS,311465003
165301001,INTERPRETS,3850002
165302008,IS_A,365914005
165302008,INTERPRETS,165300000
165302008,INTERPRETS,311465003
165302008,INTERPRETS,3850002
365915006,IS_A,247618004
365915006,INTERPRETS,165303003
365915006,INTERPRETS,311465003
365915006,INTERPRETS,3850002
165304009,IS_A,365915006
165304009,INTERPRETS,165303003
165304009,INTERPRETS,311465003
165304009,INTERPRETS,3850002
165305005,IS_A,365915006
165305005,INTERPRETS,165303003
165305005,INTERPRETS,311465003
165305005,INTERPRETS,3850002
365916007,IS_A,247618004
365916007,INTERPRETS,165306006
365916007,INTERPRETS,311465003
365916007,INTERPRETS,3850002
165307002,IS_A,365916007
165307002,INTERPRETS,165306006
165307002,INTERPRETS,311465003
165307002,INTERPRETS,3850002
165308007,IS_A,365916007
165308007,INTERPRETS,165306006
165308007,INTERPRETS,311465003
165308007,INTERPRETS,3850002
365859003,IS_A,283882009
365859003,INTERPRETS,247589005
365859003,INTERPRETS,311465003
365859003,INTERPRETS,3850002
247590001,IS_A,365859003
247590001,INTERPRETS,247589005
247590001,INTERPRETS,311465003
247590001,INTERPRETS,3850002
247592009,IS_A,365859003
247592009,INTERPRETS,247589005
247592009,INTERPRETS,311465003
247592009,INTERPRETS,3850002
247593004,IS_A,247592009
247593004,INTERPRETS,247589005
247593004,INTERPRETS,311465003
247593004,INTERPRETS,3850002
247594005,IS_A,247592009
247594005,INTERPRETS,247589005
247594005,INTERPRETS,311465003
247594005,INTERPRETS,3850002
247595006,IS_A,247592009
247595006,INTERPRETS,247589005
247595006,INTERPRETS,311465003
247595006,INTERPRETS,3850002
247596007,IS_A,247595006
247596007,INTERPRETS,247589005
247596007,INTERPRETS,311465003
247596007,INTERPRETS,3850002
247597003,IS_A,247595006
247597003,INTERPRETS,247589005
247597003,INTERPRETS,311465003
247597003,INTERPRETS,3850002
247598008,IS_A,247595006
247598008,INTERPRETS,247589005
247598008,INTERPRETS,311465003
247598008,INTERPRETS,3850002
247599000,IS_A,247595006
247599000,INTERPRETS,247589005
247599000,INTERPRETS,311465003
247599000,INTERPRETS,3850002
247600002,IS_A,247595006
247600002,INTERPRETS,247589005
247600002,INTERPRETS,311465003
247600002,INTERPRETS,3850002
423864004,IS_A,247595006
423864004,INTERPRETS,247589005
423864004,INTERPRETS,311465003
423864004,INTERPRETS,3850002
33254005,IS_A,365859003
33254005,IS_A,106022001
33254005,INTERPRETS,247589005
33254005,INTERPRETS,311465003
33254005,INTERPRETS,3850002
365869009,IS_A,365859003
365869009,INTERPRETS,283885006
365869009,INTERPRETS,311465003
365869009,INTERPRETS,3850002
365875000,IS_A,365869009
365875000,INTERPRETS,283886007
365875000,INTERPRETS,311465003
365875000,INTERPRETS,3850002
285207005,IS_A,365875000
285207005,INTERPRETS,283886007
285207005,INTERPRETS,311465003
285207005,INTERPRETS,3850002
285208000,IS_A,365875000
285208000,INTERPRETS,283886007
285208000,INTERPRETS,311465003
285208000,INTERPRETS,3850002
365885004,IS_A,365869009
365885004,INTERPRETS,283887003
365885004,INTERPRETS,311465003
365885004,INTERPRETS,3850002
285211004,IS_A,365885004
285211004,INTERPRETS,283887003
285211004,INTERPRETS,311465003
285211004,INTERPRETS,3850002
285212006,IS_A,365885004
285212006,INTERPRETS,283887003
285212006,INTERPRETS,311465003
285212006,INTERPRETS,3850002
365886003,IS_A,365859003
365886003,INTERPRETS,283888008
365886003,INTERPRETS,311465003
365886003,INTERPRETS,3850002
365887007,IS_A,365886003
365887007,INTERPRETS,283889000
365887007,INTERPRETS,311465003
365887007,INTERPRETS,3850002
285209008,IS_A,365887007
285209008,INTERPRETS,283889000
285209008,INTERPRETS,311465003
285209008,INTERPRETS,3850002
285210003,IS_A,365887007
285210003,INTERPRETS,283889000
285210003,INTERPRETS,311465003
285210003,INTERPRETS,3850002
365888002,IS_A,283882009
365888002,INTERPRETS,247586003
365888002,INTERPRETS,311465003
365888002,INTERPRETS,3850002
247587007,IS_A,365888002
247587007,INTERPRETS,247586003
247587007,INTERPRETS,311465003
247587007,INTERPRETS,3850002
247588002,IS_A,365888002
247588002,INTERPRETS,247586003
247588002,INTERPRETS,311465003
247588002,INTERPRETS,3850002
365890001,IS_A,365888002
365890001,INTERPRETS,283890009
365890001,INTERPRETS,311465003
365890001,INTERPRETS,3850002
247612003,IS_A,365890001
247612003,INTERPRETS,283890009
247612003,INTERPRETS,311465003
247612003,INTERPRETS,3850002
247614002,IS_A,365890001
247614002,INTERPRETS,283890009
247614002,INTERPRETS,311465003
247614002,INTERPRETS,3850002
247615001,IS_A,365890001
247615001,INTERPRETS,283890009
247615001,INTERPRETS,311465003
247615001,INTERPRETS,3850002
247616000,IS_A,365890001
247616000,INTERPRETS,283890009
247616000,INTERPRETS,311465003
247616000,INTERPRETS,3850002
275278005,IS_A,365890001
275278005,INTERPRETS,283890009
275278005,INTERPRETS,311465003
275278005,INTERPRETS,3850002
365891002,IS_A,365890001
365891002,INTERPRETS,283891008
365891002,INTERPRETS,311465003
365891002,INTERPRETS,3850002
285187002,IS_A,365891002
285187002,INTERPRETS,283891008
285187002,INTERPRETS,311465003
285187002,INTERPRETS,3850002
285188007,IS_A,365891002
285188007,INTERPRETS,283891008
285188007,INTERPRETS,311465003
285188007,INTERPRETS,3850002
165292004,IS_A,285188007
165292004,INTERPRETS,283891008
165292004,INTERPRETS,311465003
165292004,INTERPRETS,3850002
365892009,IS_A,365890001
365892009,INTERPRETS,283893006
365892009,INTERPRETS,311465003
365892009,INTERPRETS,3850002
247613008,IS_A,365892009
247613008,INTERPRETS,283893006
247613008,INTERPRETS,311465003
247613008,INTERPRETS,3850002
285189004,IS_A,365892009
285189004,INTERPRETS,283893006
285189004,INTERPRETS,311465003
285189004,INTERPRETS,3850002
365893004,IS_A,365890001
365893004,INTERPRETS,283894000
365893004,INTERPRETS,311465003
365893004,INTERPRETS,3850002
285190008,IS_A,365893004
285190008,INTERPRETS,283894000
285190008,INTERPRETS,311465003
285190008,INTERPRETS,3850002
285191007,IS_A,365893004
285191007,INTERPRETS,283894000
285191007,INTERPRETS,311465003
285191007,INTERPRETS,3850002
365894005,IS_A,365890001
365894005,INTERPRETS,285204003
365894005,INTERPRETS,311465003
365894005,INTERPRETS,3850002
247608009,IS_A,365894005
247608009,INTERPRETS,285204003
247608009,INTERPRETS,311465003
247608009,INTERPRETS,3850002
285205002,IS_A,365894005
285205002,INTERPRETS,285204003
285205002,INTERPRETS,311465003
285205002,INTERPRETS,3850002
365895006,IS_A,365890001
365895006,INTERPRETS,283895004
365895006,INTERPRETS,311465003
365895006,INTERPRETS,3850002
285193005,IS_A,365895006
285193005,INTERPRETS,283895004
285193005,INTERPRETS,311465003
285193005,INTERPRETS,3850002
285194004,IS_A,365895006
285194004,INTERPRETS,283895004
285194004,INTERPRETS,311465003
285194004,INTERPRETS,3850002
365896007,IS_A,365890001
365896007,INTERPRETS,285195003
365896007,INTERPRETS,311465003
365896007,INTERPRETS,3850002
285196002,IS_A,365896007
285196002,INTERPRETS,285195003
285196002,INTERPRETS,311465003
285196002,INTERPRETS,3850002
285197006,IS_A,365896007
285197006,INTERPRETS,285195003
285197006,INTERPRETS,311465003
285197006,INTERPRETS,3850002
365897003,IS_A,365890001
365897003,INTERPRETS,283896003
365897003,INTERPRETS,311465003
365897003,INTERPRETS,3850002
247609001,IS_A,365897003
247609001,INTERPRETS,283896003
247609001,INTERPRETS,311465003
247609001,INTERPRETS,3850002
285198001,IS_A,365897003
285198001,INTERPRETS,283896003
285198001,INTERPRETS,311465003
285198001,INTERPRETS,3850002
365898008,IS_A,365890001
365898008,INTERPRETS,283897007
365898008,INTERPRETS,311465003
365898008,INTERPRETS,3850002
247610006,IS_A,365898008
247610006,INTERPRETS,283897007
247610006,INTERPRETS,311465003
247610006,INTERPRETS,3850002
285199009,IS_A,365898008
285199009,INTERPRETS,283897007
285199009,INTERPRETS,311465003
285199009,INTERPRETS,3850002
365899000,IS_A,283882009
365899000,INTERPRETS,283991009
365899000,INTERPRETS,311465003
365899000,INTERPRETS,3850002
285224004,IS_A,365899000
285224004,INTERPRETS,283991009
285224004,INTERPRETS,311465003
285224004,INTERPRETS,3850002
285225003,IS_A,365899000
285225003,INTERPRETS,283991009
285225003,INTERPRETS,311465003
285225003,INTERPRETS,3850002
365900005,IS_A,283882009
365900005,INTERPRETS,285226002
365900005,INTERPRETS,311465003
365900005,INTERPRETS,3850002
285227006,IS_A,365900005
285227006,INTERPRETS,285226002
285227006,INTERPRETS,311465003
285227006,INTERPRETS,3850002
285228001,IS_A,365900005
285228001,INTERPRETS,285226002
285228001,INTERPRETS,311465003
285228001,INTERPRETS,3850002
85173004,IS_A,285228001
85173004,INTERPRETS,285226002
85173004,INTERPRETS,311465003
85173004,INTERPRETS,3850002
365901009,IS_A,283882009
365901009,INTERPRETS,283898002
365901009,INTERPRETS,311465003
365901009,INTERPRETS,3850002
285229009,IS_A,365901009
285229009,INTERPRETS,283898002
285229009,INTERPRETS,311465003
285229009,INTERPRETS,3850002
285230004,IS_A,365901009
285230004,INTERPRETS,283898002
285230004,INTERPRETS,311465003
285230004,INTERPRETS,3850002
365902002,IS_A,283882009
365902002,INTERPRETS,283899005
365902002,INTERPRETS,311465003
365902002,INTERPRETS,3850002
285218005,IS_A,365902002
285218005,INTERPRETS,283899005
285218005,INTERPRETS,311465003
285218005,INTERPRETS,3850002
285220008,IS_A,365903007
285220008,IS_A,285218005
285220008,INTERPRETS,283900000
285220008,INTERPRETS,311465003
285220008,INTERPRETS,3850002
285222000,IS_A,365904001
285222000,IS_A,285218005
285222000,INTERPRETS,283901001
285222000,INTERPRETS,311465003
285222000,INTERPRETS,3850002
285219002,IS_A,365902002
285219002,INTERPRETS,283899005
285219002,INTERPRETS,311465003
285219002,INTERPRETS,3850002
285223005,IS_A,365904001
285223005,IS_A,285219002
285223005,INTERPRETS,283901001
285223005,INTERPRETS,311465003
285223005,INTERPRETS,3850002
285221007,IS_A,365903007
285221007,IS_A,285219002
285221007,INTERPRETS,283900000
285221007,INTERPRETS,311465003
285221007,INTERPRETS,3850002
365903007,IS_A,365902002
365903007,INTERPRETS,283900000
365903007,INTERPRETS,311465003
365903007,INTERPRETS,3850002
365904001,IS_A,365902002
365904001,INTERPRETS,283901001
365904001,INTERPRETS,311465003
365904001,INTERPRETS,3850002
365905000,IS_A,283882009
365905000,INTERPRETS,283993007
365905000,INTERPRETS,311465003
365905000,INTERPRETS,3850002
247603000,IS_A,365905000
247603000,INTERPRETS,283993007
247603000,INTERPRETS,311465003
247603000,INTERPRETS,3850002
285213001,IS_A,365905000
285213001,INTERPRETS,283993007
285213001,INTERPRETS,311465003
285213001,INTERPRETS,3850002
285214007,IS_A,365905000
285214007,INTERPRETS,283993007
285214007,INTERPRETS,311465003
285214007,INTERPRETS,3850002
285215008,IS_A,365905000
285215008,INTERPRETS,283993007
285215008,INTERPRETS,311465003
285215008,INTERPRETS,3850002
413088002,IS_A,283882009
413088002,INTERPRETS,363888004
413088002,INTERPRETS,311465003
413088002,INTERPRETS,3850002
413089005,IS_A,283882009
413089005,INTERPRETS,311465003
413089005,INTERPRETS,363888004
413089005,INTERPRETS,3850002
716442002,IS_A,283882009
716442002,INTERPRETS,3850002
716442002,INTERPRETS,311465003
716442002,INTERPRETS,363888004
55050000,IS_A,106136008
55050000,INTERPRETS,311465003
55050000,INTERPRETS,363888004
55050000,INTERPRETS,3850002
365917003,IS_A,106136008
365917003,INTERPRETS,283904009
